what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1350796322959
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1350796322960
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1350796323091
started,bundle,org.eclipse.team.svn.core,1.0.0.I20120803-1700,"org.eclipse.team.svn.core",1350796323124
started,bundle,org.eclipse.team.svn.mylyn,1.0.0.I20120601-1700,"org.eclipse.team.svn.mylyn",1350796323125
started,bundle,org.eclipse.team.svn.revision.graph,1.0.0.I20120601-1700,"org.eclipse.team.svn.revision.graph",1350796323142
started,bundle,org.eclipse.team.svn.ui,1.0.0.I20120818-1700,"org.eclipse.team.svn.ui",1350796323160
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,3.0.0.I20121013-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1350796323171
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1350796323173
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1350796323175
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1350796323176
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1350796323176
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1350796323177
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1350796323178
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1350796323180
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1350796323182
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1350796323183
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1350796323184
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1350796323186
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1350796323240
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1350796323242
started,bundle,com.collabnet.subversion.merge,3.0.10,"com.collabnet.subversion.merge",1350796323243
started,bundle,org.tigris.subversion.clientadapter,1.8.3,"org.tigris.subversion.clientadapter",1350796323244
started,bundle,org.tigris.subversion.subclipse.core,1.8.16,"org.tigris.subversion.subclipse.core",1350796323245
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1350796323246
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1350796323247
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1350796323273
os,sysinfo,,,"win32",1350796323277
arch,sysinfo,,,"x86",1350796323277
ws,sysinfo,,,"win32",1350796323277
locale,sysinfo,,,"en_IN",1350796323277
processors,sysinfo,,,"4",1350796323277
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1350796323277
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1350796323277
java.specification.name,sysinfo,,,"Java Platform API Specification",1350796323277
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350796323277
java.specification.version,sysinfo,,,"1.6",1350796323277
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1350796323277
java.version,sysinfo,,,"1.6.0_18",1350796323277
java.vm.info,sysinfo,,,"mixed mode, sharing",1350796323277
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1350796323277
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1350796323277
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1350796323277
java.vm.specification.version,sysinfo,,,"1.0",1350796323277
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1350796323277
java.vm.version,sysinfo,,,"16.0-b13",1350796323277
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1350796323341
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1350796324431
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350796326219
