what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1350610077967
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1350610077967
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1350610077998
started,bundle,com.adobe.flash.codemodel.core,4.6.1.335153,"com.adobe.flash.codemodel.core",1350610078029
started,bundle,com.adobe.flash.codemodel.osgi,4.6.1.335153,"com.adobe.flash.codemodel.osgi",1350610078045
started,bundle,com.adobe.flashbuilder.multiplatform.android.ui,4.6.1.335153,"com.adobe.flashbuilder.multiplatform.android.ui",1350610078076
started,bundle,com.adobe.flashbuilder.multiplatform.ios.ui,4.6.1.335153,"com.adobe.flashbuilder.multiplatform.ios.ui",1350610078076
started,bundle,com.adobe.flashbuilder.project.multiplatform.ui,4.6.1.335153,"com.adobe.flashbuilder.project.multiplatform.ui",1350610078107
started,bundle,com.adobe.flexbuilder.dcrad,4.6.1.335153,"com.adobe.flexbuilder.dcrad",1350610078138
started,bundle,com.adobe.flexbuilder.debug.ui,4.6.1.335153,"com.adobe.flexbuilder.debug.ui",1350610078154
started,bundle,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexbuilder.editorcore",1350610078154
started,bundle,com.adobe.flexbuilder.editors.derived,4.6.1.335153,"com.adobe.flexbuilder.editors.derived",1350610078154
started,bundle,com.adobe.flexbuilder.exportimport,4.6.1.335153,"com.adobe.flexbuilder.exportimport",1350610078170
started,bundle,com.adobe.flexbuilder.flashbridge,4.6.1.335153,"com.adobe.flexbuilder.flashbridge",1350610078170
started,bundle,com.adobe.flexbuilder.flex,4.6.1.335153,"com.adobe.flexbuilder.flex",1350610078185
started,bundle,com.adobe.flexbuilder.multisdk,4.6.1.335153,"com.adobe.flexbuilder.multisdk",1350610078185
started,bundle,com.adobe.flexbuilder.mxmlmodel,4.6.1.335153,"com.adobe.flexbuilder.mxmlmodel",1350610078185
started,bundle,com.adobe.flexbuilder.project,4.6.1.335153,"com.adobe.flexbuilder.project",1350610078185
started,bundle,com.adobe.flexbuilder.project.ui,4.6.1.335153,"com.adobe.flexbuilder.project.ui",1350610078201
started,bundle,com.adobe.flexbuilder.utils.osnative,4.6.1.335153,"com.adobe.flexbuilder.utils.osnative",1350610078201
started,bundle,com.adobe.flexide.amt,4.6.1.335153,"com.adobe.flexide.amt",1350610078232
started,bundle,com.adobe.flexide.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore",1350610078263
started,bundle,com.adobe.flexide.launching,4.6.1.335153,"com.adobe.flexide.launching",1350610078279
started,bundle,com.adobe.flexide.launching.multiplatform,4.6.1.335153,"com.adobe.flexide.launching.multiplatform",1350610078279
started,bundle,com.adobe.flexide.multiplatform.android,4.6.1.335153,"com.adobe.flexide.multiplatform.android",1350610078310
started,bundle,com.adobe.flexide.multiplatform.ios,4.6.1.335153,"com.adobe.flexide.multiplatform.ios",1350610078310
started,bundle,com.adobe.flexide.nativelibs,4.6.1.335153,"com.adobe.flexide.nativelibs",1350610078310
started,bundle,com.adobe.flexide.project.multiplatform,4.6.1.335153,"com.adobe.flexide.project.multiplatform",1350610078326
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1350610078404
started,bundle,com.qnx.flashbuilder.multiplatform.qnx.ui,1.2.0.201110311231,"com.qnx.flashbuilder.multiplatform.qnx.ui",1350610078419
started,bundle,com.qnx.flexide.multiplatform.qnx,1.2.0.201110311231,"com.qnx.flexide.multiplatform.qnx",1350610078435
started,bundle,com.qnx.tools.bbt.core,1.1.0.201110311231,"com.qnx.tools.bbt.core",1350610078435
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1350610078466
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1350610078497
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1350610078528
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1350610078560
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1350610078591
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1350610078591
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1350610078622
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1350610078622
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1350610078638
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1350610078669
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1350610078669
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1350610078684
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1350610078747
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1350610078762
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1350610078778
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1350610078794
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1350610078825
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1350610078872
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1350610078887
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1350610078887
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1350610078903
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1350610078965
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1350610078965
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1350610078996
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1350610079090
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1350610079184
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1350610079262
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1350610079355
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1350610079433
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1350610079527
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1350610079542
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1350610079636
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1350610079745
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1350610079808
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1350610079823
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1350610079901
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1350610079964
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1350610079979
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1350610080088
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1350610080104
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1350610080213
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1350610080213
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1350610080213
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1350610080291
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1350610080354
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1350610080416
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1350610080416
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1350610080463
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1350610080556
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1350610080634
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1350610080681
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1350610080681
