what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1350233816660
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.run",1350233819563
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1350233819747
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1350233821320
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1350233822212
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1350233823049
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1350233826064
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350233826087
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350233826107
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1350233828740
started,bundle,com.adobe.flexbuilder.flexunit,4.6.1.335153,"com.adobe.flexbuilder.flexunit",1350233832029
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350233835714
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1350233857069
executed,command,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.as.editor.find.all.references.in.workspace",1350233857209
opened,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350233865972
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350233866202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.next",1350233866268
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-core-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350233866763
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-flex-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350233866766
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1350233875888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.next",1350233875965
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350233882762
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350233906539
started,bundle,com.adobe.flexbuilder.debug,4.6.1.335153,"com.adobe.flexbuilder.debug",1350233917151
started,bundle,com.adobe.flash.profiler,4.6.1.335153,"com.adobe.flash.profiler",1350233917734
started,bundle,com.adobe.flexbuilder.monitors.network,4.6.1.335153,"com.adobe.flexbuilder.monitors.network",1350233917864
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350233926284
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350233946979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350233955997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234012050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234013411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234034582
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350234039950
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234041889
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350234055369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234056590
executed,command,com.adobe.flexbuilder.editorcore,4.6.1.335153,"com.adobe.flexide.editorcore.add.other.comment",1350234058588
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234061112
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350234068676
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1350234071334
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234072879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234080428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234089057
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350234091907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350234093896
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1350234093974
started,bundle,net.sf.jautodoc,1.10.0,"net.sf.jautodoc",1350234099698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234099787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234100151
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1350234100156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234108790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234120345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234120432
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1350234120435
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350234124102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1350234125386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234127927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234127998
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1350234128002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234142108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234142181
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddHeader",1350234142184
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350234149913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234151148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234153686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234185496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234187368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234194248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234194297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234273892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234273917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234273950
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddHeaderDlg",1350234273954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234276690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234276731
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddHeader",1350234276735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234278251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234281796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234281820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234281853
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddHeaderDlg",1350234281855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234284525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234284723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234285062
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1350234285746
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1350234285887
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1350234285941
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1350234285988
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350234286288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234288426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234288491
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddHeader",1350234288494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234291547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234312551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234321462
executed,command,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui.commit",1350234321509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234321795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234327145
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350234327162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1350234330720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1350234331432
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1350234333312
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1350234333378
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1350234333397
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1350234333411
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1350234333638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234360194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234439492
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350234440552
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350234447003
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234454798
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234454894
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350234467269
closed,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234467269
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350234469320
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1350234494024
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350234495659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234497395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234504365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234536274
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350234543657
opened,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234543973
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234544140
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-core-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350234548293
error,log,,,"Unsupported design description file G:/workspace/allprojects/BugTracker/BugTrackerGUI/libs/parsley-flex-3.0.0.swc\n   root tag: expected = design, actual = design\n   version: expected = 2, actual = ",1350234548317
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234553989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234818207
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234820994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350234824857
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1350234827340
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234831369
opened,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234836060
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234836142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234842318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234842519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234842694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234842870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1350234843247
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234844456
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1350234846304
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234849143
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350234849921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1350234852236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234853877
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350234863440
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234866205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350234874256
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.AllMarkersView",1350234880955
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1350234881117
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.run",1350234883157
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350234884833
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234885429
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350234886070
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1350234887301
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350234888625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234890079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234890099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234893912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234894831
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1350234894887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350234936293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235455740
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350235458109
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.ui.perspectives.development",1350235469018
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350235469049
opened,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1350235472220
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1350235472342
activated,editor,com.adobe.flexbuilder.mxml.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1350235476812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1350235477187
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1350235492083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1350235493202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235501711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235502604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235503557
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235719658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350235721082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236128971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236130970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236158241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236161540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236380348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236386469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236442012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236446267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236561830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236596375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236722685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236724108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236940223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236941253
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236943428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350236945631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350237747507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350237749164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1350237752098
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350237753753
activated,view,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.packageexplorer",1350237753891
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1350237754029
activated,editor,com.adobe.flexbuilder.as.editor,4.6.1.335153,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1350237754081
